Phase,Innings,Over,Batting_Team,Bowling_Team,Market_Favored_Team,Model_Favored_Team,Current_Score,Market_Win_Pct,Market_Favored_Win_Pct,Model_Win_Pct,Diff_Pct,Value_Category,Actual_Outcome,Predicted_Outcome,Prediction_Correct
,2,7.7.2,SRH,Unknown,CSK,Unknown,65.0,94.2,5.799999999999997,7.0,1.2,Strong Overvalued,Loss,Loss,True
,2,7.7.3,SRH,Unknown,CSK,Unknown,66.0,94.2,5.799999999999997,7.0,1.2,Strong Overvalued,Loss,Loss,True
,2,7.7.4,SRH,Unknown,CSK,Unknown,67.0,94.2,5.799999999999997,6.0,0.2,Strong Overvalued,Loss,Loss,True
,2,7.7.5,SRH,Unknown,CSK,Unknown,69.0,94.2,5.799999999999997,6.0,0.2,Strong Overvalued,Loss,Loss,True
,2,7.7.6,SRH,Unknown,CSK,Unknown,70.0,94.2,5.799999999999997,6.0,0.2,Strong Overvalued,Loss,Loss,True
,2,8.8.1,SRH,Unknown,CSK,Unknown,70.0,92.3,7.700000000000003,3.0,-4.7,Strong Overvalued,Loss,Loss,True
,2,8.8.2,SRH,Unknown,CSK,Unknown,71.0,92.3,7.700000000000003,3.0,-4.7,Strong Overvalued,Loss,Loss,True
,2,8.8.3,SRH,Unknown,CSK,Unknown,71.0,92.3,7.700000000000003,3.0,-4.7,Strong Overvalued,Loss,Loss,True
,2,8.8.4,SRH,Unknown,CSK,Unknown,72.0,92.3,7.700000000000003,3.0,-4.7,Strong Overvalued,Loss,Loss,True
,2,8.8.5,SRH,Unknown,CSK,Unknown,72.0,92.3,7.700000000000003,4.0,-3.7,Strong Overvalued,Loss,Loss,True
,2,8.8.6,SRH,Unknown,CSK,Unknown,73.0,92.3,7.700000000000003,3.0,-4.7,Strong Overvalued,Loss,Loss,True
,2,9.9.1,SRH,Unknown,CSK,Unknown,73.0,95.9,4.099999999999994,5.0,0.9,Strong Overvalued,Loss,Loss,True
,2,9.9.2,SRH,Unknown,CSK,Unknown,73.0,95.9,4.099999999999994,6.0,1.9,Strong Overvalued,Loss,Loss,True
,2,9.9.3,SRH,Unknown,CSK,Unknown,74.0,95.9,4.099999999999994,5.0,0.9,Strong Overvalued,Loss,Loss,True
,2,9.9.4,SRH,Unknown,CSK,Unknown,75.0,95.9,4.099999999999994,5.0,0.9,Strong Overvalued,Loss,Loss,True
,2,9.9.5,SRH,Unknown,CSK,Unknown,76.0,95.9,4.099999999999994,5.0,0.9,Strong Overvalued,Loss,Loss,True
,2,9.9.6,SRH,Unknown,CSK,Unknown,78.0,95.9,4.099999999999994,5.0,0.9,Strong Overvalued,Loss,Loss,True
,2,10.10.1,SRH,Unknown,CSK,Unknown,79.0,97.9,2.0999999999999943,2.0,-0.1,Strong Overvalued,Loss,Loss,True
,2,10.10.2,SRH,Unknown,CSK,Unknown,80.0,97.9,2.0999999999999943,2.0,-0.1,Strong Overvalued,Loss,Loss,True
,2,10.10.3,SRH,Unknown,CSK,Unknown,82.0,97.9,2.0999999999999943,2.0,-0.1,Strong Overvalued,Loss,Loss,True
,2,10.10.3,SRH,Unknown,CSK,Unknown,83.0,97.9,2.0999999999999943,2.0,-0.1,Strong Overvalued,Loss,Loss,True
,2,10.10.4,SRH,Unknown,CSK,Unknown,84.0,97.9,2.0999999999999943,2.0,-0.1,Strong Overvalued,Loss,Loss,True
,2,10.10.5,SRH,Unknown,CSK,Unknown,84.0,97.9,2.0999999999999943,1.0,-1.1,Strong Overvalued,Loss,Loss,True
,2,10.10.5,SRH,Unknown,CSK,Unknown,85.0,97.9,2.0999999999999943,1.0,-1.1,Strong Overvalued,Loss,Loss,True
,2,10.10.6,SRH,Unknown,CSK,Unknown,86.0,97.9,2.0999999999999943,2.0,-0.1,Strong Overvalued,Loss,Loss,True
,2,11.11.1,SRH,Unknown,CSK,Unknown,87.0,98.8,1.2000000000000028,4.0,2.8,Strong Overvalued,Loss,Loss,True
,2,11.11.2,SRH,Unknown,CSK,Unknown,87.0,98.8,1.2000000000000028,4.0,2.8,Strong Overvalued,Loss,Loss,True
,2,11.11.3,SRH,Unknown,CSK,Unknown,93.0,98.8,1.2000000000000028,5.0,3.8,Strong Overvalued,Loss,Loss,True
,2,11.11.4,SRH,Unknown,CSK,Unknown,94.0,98.8,1.2000000000000028,5.0,3.8,Strong Overvalued,Loss,Loss,True
,2,11.11.5,SRH,Unknown,CSK,Unknown,95.0,98.8,1.2000000000000028,5.0,3.8,Strong Overvalued,Loss,Loss,True
,2,11.11.6,SRH,Unknown,CSK,Unknown,95.0,98.8,1.2000000000000028,5.0,3.8,Strong Overvalued,Loss,Loss,True
,2,12.12.1,SRH,Unknown,CSK,Unknown,99.0,98.8,1.2000000000000028,2.0,0.8,Strong Overvalued,Loss,Loss,True
,2,12.12.2,SRH,Unknown,CSK,Unknown,99.0,98.8,1.2000000000000028,2.0,0.8,Strong Overvalued,Loss,Loss,True
,2,12.12.3,SRH,Unknown,CSK,Unknown,100.0,98.8,1.2000000000000028,2.0,0.8,Strong Overvalued,Loss,Loss,True
,2,12.12.4,SRH,Unknown,CSK,Unknown,101.0,98.8,1.2000000000000028,2.0,0.8,Strong Overvalued,Loss,Loss,True
,2,12.12.5,SRH,Unknown,CSK,Unknown,101.0,98.8,1.2000000000000028,2.0,0.8,Strong Overvalued,Loss,Loss,True
,2,12.12.6,SRH,Unknown,CSK,Unknown,102.0,98.8,1.2000000000000028,2.0,0.8,Strong Overvalued,Loss,Loss,True
,2,13.13.1,SRH,Unknown,CSK,Unknown,102.0,99.4,0.5999999999999943,1.0,0.4,Strong Overvalued,Loss,Loss,True
,2,13.13.2,SRH,Unknown,CSK,Unknown,103.0,99.4,0.5999999999999943,1.0,0.4,Strong Overvalued,Loss,Loss,True
,2,13.13.3,SRH,Unknown,CSK,Unknown,103.0,99.4,0.5999999999999943,1.0,0.4,Strong Overvalued,Loss,Loss,True
,2,13.13.4,SRH,Unknown,CSK,Unknown,104.0,99.4,0.5999999999999943,2.0,1.4,Strong Overvalued,Loss,Loss,True
,2,13.13.5,SRH,Unknown,CSK,Unknown,105.0,99.4,0.5999999999999943,2.0,1.4,Strong Overvalued,Loss,Loss,True
,2,13.13.6,SRH,Unknown,CSK,Unknown,106.0,99.4,0.5999999999999943,2.0,1.4,Strong Overvalued,Loss,Loss,True
,2,14.14.1,SRH,Unknown,CSK,Unknown,106.0,99.8,0.20000000000000284,4.0,3.8,Strong Overvalued,Loss,Loss,True
,2,14.14.2,SRH,Unknown,CSK,Unknown,107.0,99.8,0.20000000000000284,4.0,3.8,Strong Overvalued,Loss,Loss,True
,2,14.14.3,SRH,Unknown,CSK,Unknown,107.0,99.8,0.20000000000000284,4.0,3.8,Strong Overvalued,Loss,Loss,True
,2,14.14.4,SRH,Unknown,CSK,Unknown,108.0,99.8,0.20000000000000284,4.0,3.8,Strong Overvalued,Loss,Loss,True
,2,14.14.5,SRH,Unknown,CSK,Unknown,109.0,99.8,0.20000000000000284,4.0,3.8,Strong Overvalued,Loss,Loss,True
,2,14.14.6,SRH,Unknown,CSK,Unknown,109.0,99.8,0.20000000000000284,3.0,2.8,Strong Overvalued,Loss,Loss,True
,2,15.15.1,SRH,Unknown,CSK,Unknown,110.0,99.9,0.09999999999999432,2.0,1.9,Strong Overvalued,Loss,Loss,True
,2,15.15.2,SRH,Unknown,CSK,Unknown,116.0,99.9,0.09999999999999432,3.0,2.9,Strong Overvalued,Loss,Loss,True
,2,15.15.3,SRH,Unknown,CSK,Unknown,116.0,99.9,0.09999999999999432,2.0,1.9,Strong Overvalued,Loss,Loss,True
,2,15.15.4,SRH,Unknown,CSK,Unknown,117.0,99.9,0.09999999999999432,2.0,1.9,Strong Overvalued,Loss,Loss,True
,2,15.15.5,SRH,Unknown,CSK,Unknown,117.0,99.9,0.09999999999999432,1.0,0.9,Strong Overvalued,Loss,Loss,True
,2,15.15.6,SRH,Unknown,CSK,Unknown,118.0,99.9,0.09999999999999432,2.0,1.9,Strong Overvalued,Loss,Loss,True
,2,16.16.1,SRH,Unknown,CSK,Unknown,119.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,16.16.2,SRH,Unknown,CSK,Unknown,119.0,100.0,0.0,1.0,1.0,Strong Overvalued,Loss,Loss,True
,2,16.16.3,SRH,Unknown,CSK,Unknown,119.0,100.0,0.0,4.0,4.0,Strong Overvalued,Loss,Loss,True
,2,16.16.4,SRH,Unknown,CSK,Unknown,123.0,100.0,0.0,4.0,4.0,Strong Overvalued,Loss,Loss,True
,2,16.16.5,SRH,Unknown,CSK,Unknown,123.0,100.0,0.0,4.0,4.0,Strong Overvalued,Loss,Loss,True
,2,16.16.6,SRH,Unknown,CSK,Unknown,124.0,100.0,0.0,4.0,4.0,Strong Overvalued,Loss,Loss,True
,2,17.17.1,SRH,Unknown,CSK,Unknown,124.0,100.0,0.0,2.0,2.0,Strong Overvalued,Loss,Loss,True
,2,17.17.2,SRH,Unknown,CSK,Unknown,124.0,100.0,0.0,2.0,2.0,Strong Overvalued,Loss,Loss,True
,2,17.17.3,SRH,Unknown,CSK,Unknown,124.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,17.17.4,SRH,Unknown,CSK,Unknown,125.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,17.17.5,SRH,Unknown,CSK,Unknown,126.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,17.17.6,SRH,Unknown,CSK,Unknown,128.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,18.18.1,SRH,Unknown,CSK,Unknown,132.0,100.0,0.0,4.0,4.0,Strong Overvalued,Loss,Loss,True
,2,18.18.2,SRH,Unknown,CSK,Unknown,132.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,18.18.3,SRH,Unknown,CSK,Unknown,133.0,100.0,0.0,1.0,1.0,Strong Overvalued,Loss,Loss,True
,2,18.18.4,SRH,Unknown,CSK,Unknown,134.0,100.0,0.0,1.0,1.0,Strong Overvalued,Loss,Loss,True
,2,18.18.5,SRH,Unknown,CSK,Unknown,134.0,100.0,0.0,0.0,0.0,Strong Overvalued,Loss,Loss,True
,2,19.0.0,SRH,Unknown,CSK,SRH,N/A,100.0,0.0,59.0,59.0,Strong Overvalued,Loss,Win,False
,2,20.20.0,SRH,Unknown,Unknown,SRH,138.0,,,66.0,,Neutral,Loss,Win,False
,1,0.0.1,DC,Unknown,Unknown,Unknown,4.0,,,49.0,,Neutral,Loss,Loss,True
,1,0.0.2,DC,Unknown,Unknown,Unknown,8.0,,,48.0,,Neutral,Loss,Loss,True
,1,0.0.2,DC,Unknown,Unknown,DC,9.0,,,52.0,,Neutral,Loss,Win,False
,1,0.0.3,DC,Unknown,Unknown,DC,13.0,,,50.0,,Neutral,Loss,Loss,True
,1,0.0.4,DC,Unknown,Unknown,DC,13.0,,,53.0,,Neutral,Loss,Win,False
,1,0.0.5,DC,Unknown,Unknown,DC,14.0,,,54.0,,Neutral,Loss,Win,False
,1,0.0.6,DC,Unknown,Unknown,DC,15.0,,,57.0,,Neutral,Loss,Win,False
,1,1.1.1,DC,Unknown,DC,Unknown,16.0,66.1,66.1,42.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,1.1.1,DC,Unknown,DC,Unknown,17.0,66.1,66.1,42.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,1.1.2,DC,Unknown,DC,Unknown,17.0,66.1,66.1,42.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,1.1.3,DC,Unknown,DC,Unknown,17.0,66.1,66.1,38.0,-28.1,Strong Overvalued,Loss,Loss,True
,1,1.1.4,DC,Unknown,DC,Unknown,17.0,66.1,66.1,36.0,-30.1,Strong Overvalued,Loss,Loss,True
,1,1.1.4,DC,Unknown,DC,Unknown,18.0,66.1,66.1,38.0,-28.1,Strong Overvalued,Loss,Loss,True
,1,1.1.5,DC,Unknown,DC,Unknown,18.0,66.1,66.1,35.0,-31.1,Strong Overvalued,Loss,Loss,True
,1,1.1.6,DC,Unknown,DC,Unknown,18.0,66.1,66.1,39.0,-27.1,Strong Overvalued,Loss,Loss,True
,1,2.2.1,DC,Unknown,DC,Unknown,19.0,56.7,56.7,30.0,-26.7,Strong Overvalued,Loss,Loss,True
,1,2.2.2,DC,Unknown,DC,Unknown,20.0,56.7,56.7,30.0,-26.7,Strong Overvalued,Loss,Loss,True
,1,2.2.3,DC,Unknown,DC,Unknown,26.0,56.7,56.7,44.0,-12.7,Strong Overvalued,Loss,Loss,True
,1,2.2.4,DC,Unknown,DC,DC,30.0,56.7,56.7,51.0,-5.7,Slight Overvalued,Loss,Win,False
,1,2.2.5,DC,Unknown,DC,Unknown,30.0,56.7,56.7,29.0,-27.7,Strong Overvalued,Loss,Loss,True
,1,2.2.6,DC,Unknown,DC,Unknown,30.0,56.7,56.7,36.0,-20.7,Strong Overvalued,Loss,Loss,True
,1,3.3.1,DC,Unknown,DC,Unknown,31.0,54.5,54.5,31.0,-23.5,Strong Overvalued,Loss,Loss,True
,1,3.3.2,DC,Unknown,DC,Unknown,37.0,54.5,54.5,31.0,-23.5,Strong Overvalued,Loss,Loss,True
,1,3.3.3,DC,Unknown,DC,Unknown,37.0,54.5,54.5,29.0,-25.5,Strong Overvalued,Loss,Loss,True
,1,3.3.4,DC,Unknown,DC,Unknown,37.0,54.5,54.5,26.0,-28.5,Strong Overvalued,Loss,Loss,True
,1,3.3.4,DC,Unknown,DC,Unknown,38.0,54.5,54.5,24.0,-30.5,Strong Overvalued,Loss,Loss,True
,1,3.3.5,DC,Unknown,DC,Unknown,38.0,54.5,54.5,27.0,-27.5,Strong Overvalued,Loss,Loss,True
,1,3.3.6,DC,Unknown,DC,Unknown,42.0,54.5,54.5,24.0,-30.5,Strong Overvalued,Loss,Loss,True
,1,4.4.1,DC,Unknown,DC,Unknown,42.0,54.5,54.5,38.0,-16.5,Strong Overvalued,Loss,Loss,True
,1,4.4.2,DC,Unknown,DC,Unknown,46.0,54.5,54.5,36.0,-18.5,Strong Overvalued,Loss,Loss,True
,1,4.4.3,DC,Unknown,DC,Unknown,52.0,54.5,54.5,39.0,-15.5,Strong Overvalued,Loss,Loss,True
,1,4.4.4,DC,Unknown,DC,Unknown,56.0,54.5,54.5,39.0,-15.5,Strong Overvalued,Loss,Loss,True
,1,4.4.5,DC,Unknown,DC,Unknown,57.0,54.5,54.5,38.0,-16.5,Strong Overvalued,Loss,Loss,True
,1,4.4.6,DC,Unknown,DC,Unknown,58.0,54.5,54.5,38.0,-16.5,Strong Overvalued,Loss,Loss,True
,1,5.5.1,DC,Unknown,DC,Unknown,58.0,74.4,74.4,42.0,-32.4,Strong Overvalued,Loss,Loss,True
,1,5.5.2,DC,Unknown,DC,Unknown,64.0,74.4,74.4,45.0,-29.4,Strong Overvalued,Loss,Loss,True
,1,5.5.3,DC,Unknown,DC,Unknown,65.0,74.4,74.4,44.0,-30.4,Strong Overvalued,Loss,Loss,True
,1,5.5.4,DC,Unknown,DC,Unknown,65.0,74.4,74.4,44.0,-30.4,Strong Overvalued,Loss,Loss,True
,1,5.5.5,DC,Unknown,DC,Unknown,66.0,74.4,74.4,44.0,-30.4,Strong Overvalued,Loss,Loss,True
,1,5.5.6,DC,Unknown,DC,Unknown,67.0,74.4,74.4,46.0,-28.4,Strong Overvalued,Loss,Loss,True
,1,6.6.1,DC,Unknown,DC,DC,68.0,77.7,77.7,53.0,-24.7,Strong Overvalued,Loss,Win,False
,1,6.6.2,DC,Unknown,DC,DC,68.0,77.7,77.7,51.0,-26.7,Strong Overvalued,Loss,Win,False
,1,6.6.3,DC,Unknown,DC,DC,68.0,77.7,77.7,51.0,-26.7,Strong Overvalued,Loss,Win,False
,1,6.6.4,DC,Unknown,DC,DC,68.0,77.7,77.7,50.0,-27.7,Strong Overvalued,Loss,Loss,True
,1,6.6.5,DC,Unknown,DC,DC,68.0,77.7,77.7,55.0,-22.7,Strong Overvalued,Loss,Win,False
,1,6.6.6,DC,Unknown,DC,DC,68.0,77.7,77.7,55.0,-22.7,Strong Overvalued,Loss,Win,False
,1,7.7.1,DC,Unknown,DC,DC,68.0,61.0,61.0,50.0,-11.0,Strong Overvalued,Loss,Loss,True
,1,7.7.2,DC,Unknown,DC,DC,70.0,61.0,61.0,50.0,-11.0,Strong Overvalued,Loss,Loss,True
,1,7.7.3,DC,Unknown,DC,Unknown,71.0,61.0,61.0,48.0,-13.0,Strong Overvalued,Loss,Loss,True
,1,7.7.4,DC,Unknown,DC,Unknown,71.0,61.0,61.0,47.0,-14.0,Strong Overvalued,Loss,Loss,True
,1,7.7.5,DC,Unknown,DC,Unknown,72.0,61.0,61.0,45.0,-16.0,Strong Overvalued,Loss,Loss,True
,1,7.7.6,DC,Unknown,DC,Unknown,73.0,61.0,61.0,39.0,-22.0,Strong Overvalued,Loss,Loss,True
,1,8.8.1,DC,Unknown,DC,Unknown,74.0,54.5,54.5,38.0,-16.5,Strong Overvalued,Loss,Loss,True
,1,8.8.2,DC,Unknown,DC,Unknown,75.0,54.5,54.5,37.0,-17.5,Strong Overvalued,Loss,Loss,True
,1,8.8.3,DC,Unknown,DC,Unknown,77.0,54.5,54.5,37.0,-17.5,Strong Overvalued,Loss,Loss,True
,1,8.8.4,DC,Unknown,DC,Unknown,78.0,54.5,54.5,37.0,-17.5,Strong Overvalued,Loss,Loss,True
,1,8.8.5,DC,Unknown,DC,Unknown,78.0,54.5,54.5,34.0,-20.5,Strong Overvalued,Loss,Loss,True
,1,8.8.6,DC,Unknown,DC,Unknown,80.0,54.5,54.5,35.0,-19.5,Strong Overvalued,Loss,Loss,True
,1,9.9.1,DC,Unknown,DC,Unknown,84.0,54.5,54.5,43.0,-11.5,Strong Overvalued,Loss,Loss,True
,1,9.9.2,DC,Unknown,DC,Unknown,84.0,54.5,54.5,40.0,-14.5,Strong Overvalued,Loss,Loss,True
,1,9.9.3,DC,Unknown,DC,Unknown,85.0,54.5,54.5,39.0,-15.5,Strong Overvalued,Loss,Loss,True
,1,9.9.4,DC,Unknown,DC,Unknown,89.0,54.5,54.5,48.0,-6.5,Slight Overvalued,Loss,Loss,True
,1,9.9.5,DC,Unknown,DC,DC,93.0,54.5,54.5,52.0,-2.5,Neutral,Loss,Win,False
,1,9.9.6,DC,Unknown,DC,DC,93.0,54.5,54.5,51.0,-3.5,Neutral,Loss,Win,False
,1,10.10.1,DC,Unknown,DC,Unknown,93.0,63.0,63.0,42.0,-21.0,Strong Overvalued,Loss,Loss,True
,1,10.10.2,DC,Unknown,DC,Unknown,93.0,63.0,63.0,36.0,-27.0,Strong Overvalued,Loss,Loss,True
,1,10.10.3,DC,Unknown,DC,Unknown,94.0,63.0,63.0,33.0,-30.0,Strong Overvalued,Loss,Loss,True
,1,10.10.4,DC,Unknown,DC,Unknown,94.0,63.0,63.0,30.0,-33.0,Strong Overvalued,Loss,Loss,True
,1,10.10.5,DC,Unknown,DC,Unknown,94.0,63.0,63.0,30.0,-33.0,Strong Overvalued,Loss,Loss,True
,1,10.10.6,DC,Unknown,DC,Unknown,94.0,63.0,63.0,29.0,-34.0,Strong Overvalued,Loss,Loss,True
,1,11.11.1,DC,Unknown,DC,Unknown,95.0,50.1,50.1,26.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,11.11.2,DC,Unknown,DC,Unknown,96.0,50.1,50.1,26.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,11.11.3,DC,Unknown,DC,Unknown,97.0,50.1,50.1,26.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,11.11.4,DC,Unknown,DC,Unknown,98.0,50.1,50.1,26.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,11.11.5,DC,Unknown,DC,Unknown,98.0,50.1,50.1,26.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,11.11.6,DC,Unknown,DC,Unknown,99.0,50.1,50.1,26.0,-24.1,Strong Overvalued,Loss,Loss,True
,1,12.12.1,DC,Unknown,KKR,Unknown,99.0,54.2,45.8,15.0,-30.8,Strong Overvalued,Loss,Loss,True
,1,12.12.2,DC,Unknown,KKR,Unknown,100.0,54.2,45.8,9.0,-36.8,Strong Overvalued,Loss,Loss,True
,1,12.12.3,DC,Unknown,KKR,Unknown,100.0,54.2,45.8,9.0,-36.8,Strong Overvalued,Loss,Loss,True
,1,12.12.4,DC,Unknown,KKR,Unknown,100.0,54.2,45.8,9.0,-36.8,Strong Overvalued,Loss,Loss,True
,1,12.12.5,DC,Unknown,KKR,Unknown,101.0,54.2,45.8,9.0,-36.8,Strong Overvalued,Loss,Loss,True
,1,12.12.6,DC,Unknown,KKR,Unknown,101.0,54.2,45.8,9.0,-36.8,Strong Overvalued,Loss,Loss,True
,1,13.13.1,DC,Unknown,KKR,Unknown,101.0,74.4,25.599999999999994,10.0,-15.6,Strong Overvalued,Loss,Loss,True
,1,13.13.2,DC,Unknown,KKR,Unknown,101.0,74.4,25.599999999999994,10.0,-15.6,Strong Overvalued,Loss,Loss,True
,1,13.13.3,DC,Unknown,KKR,Unknown,101.0,74.4,25.599999999999994,10.0,-15.6,Strong Overvalued,Loss,Loss,True
,1,13.13.4,DC,Unknown,KKR,Unknown,101.0,74.4,25.599999999999994,12.0,-13.6,Strong Overvalued,Loss,Loss,True
,1,13.13.5,DC,Unknown,KKR,Unknown,105.0,74.4,25.599999999999994,11.0,-14.6,Strong Overvalued,Loss,Loss,True
,1,13.13.6,DC,Unknown,KKR,Unknown,106.0,74.4,25.599999999999994,11.0,-14.6,Strong Overvalued,Loss,Loss,True
,1,14.14.1,DC,Unknown,KKR,Unknown,110.0,80.2,19.799999999999997,13.0,-6.8,Strong Overvalued,Loss,Loss,True
,1,14.14.2,DC,Unknown,KKR,Unknown,111.0,80.2,19.799999999999997,13.0,-6.8,Strong Overvalued,Loss,Loss,True
,1,14.14.3,DC,Unknown,KKR,Unknown,111.0,80.2,19.799999999999997,6.0,-13.8,Strong Overvalued,Loss,Loss,True
,1,14.14.4,DC,Unknown,KKR,Unknown,111.0,80.2,19.799999999999997,7.0,-12.8,Strong Overvalued,Loss,Loss,True
,1,14.14.5,DC,Unknown,KKR,Unknown,112.0,80.2,19.799999999999997,7.0,-12.8,Strong Overvalued,Loss,Loss,True
,1,14.14.6,DC,Unknown,KKR,Unknown,112.0,80.2,19.799999999999997,7.0,-12.8,Strong Overvalued,Loss,Loss,True
,1,15.15.1,DC,Unknown,KKR,Unknown,112.0,83.9,16.099999999999994,9.0,-7.1,Strong Overvalued,Loss,Loss,True
,1,15.15.2,DC,Unknown,KKR,Unknown,112.0,83.9,16.099999999999994,9.0,-7.1,Strong Overvalued,Loss,Loss,True
,1,15.15.3,DC,Unknown,KKR,Unknown,113.0,83.9,16.099999999999994,9.0,-7.1,Strong Overvalued,Loss,Loss,True
,1,15.15.4,DC,Unknown,KKR,Unknown,113.0,83.9,16.099999999999994,10.0,-6.1,Strong Overvalued,Loss,Loss,True
,1,15.15.5,DC,Unknown,KKR,Unknown,119.0,83.9,16.099999999999994,8.0,-8.1,Strong Overvalued,Loss,Loss,True
,1,15.15.6,DC,Unknown,KKR,Unknown,123.0,83.9,16.099999999999994,7.0,-9.1,Strong Overvalued,Loss,Loss,True
,1,15.15.6,DC,Unknown,KKR,Unknown,128.0,83.9,16.099999999999994,8.0,-8.1,Strong Overvalued,Loss,Loss,True
,1,16.16.1,DC,Unknown,KKR,Unknown,129.0,72.8,27.200000000000003,9.0,-18.2,Strong Overvalued,Loss,Loss,True
,1,16.16.2,DC,Unknown,KKR,Unknown,130.0,72.8,27.200000000000003,9.0,-18.2,Strong Overvalued,Loss,Loss,True
,1,16.16.3,DC,Unknown,KKR,Unknown,131.0,72.8,27.200000000000003,9.0,-18.2,Strong Overvalued,Loss,Loss,True
,1,16.16.4,DC,Unknown,KKR,Unknown,131.0,72.8,27.200000000000003,10.0,-17.2,Strong Overvalued,Loss,Loss,True
,1,16.16.5,DC,Unknown,KKR,Unknown,132.0,72.8,27.200000000000003,10.0,-17.2,Strong Overvalued,Loss,Loss,True
,1,16.16.6,DC,Unknown,KKR,Unknown,136.0,72.8,27.200000000000003,10.0,-17.2,Strong Overvalued,Loss,Loss,True
,1,17.17.1,DC,Unknown,KKR,Unknown,136.0,64.6,35.400000000000006,10.0,-25.4,Strong Overvalued,Loss,Loss,True
,1,17.17.2,DC,Unknown,KKR,Unknown,136.0,64.6,35.400000000000006,12.0,-23.4,Strong Overvalued,Loss,Loss,True
,1,17.17.3,DC,Unknown,KKR,Unknown,137.0,64.6,35.400000000000006,13.0,-22.4,Strong Overvalued,Loss,Loss,True
,1,17.17.4,DC,Unknown,KKR,Unknown,138.0,64.6,35.400000000000006,14.0,-21.4,Strong Overvalued,Loss,Loss,True
,1,17.17.5,DC,Unknown,KKR,Unknown,138.0,64.6,35.400000000000006,15.0,-20.4,Strong Overvalued,Loss,Loss,True
,1,17.17.6,DC,Unknown,KKR,Unknown,139.0,64.6,35.400000000000006,15.0,-20.4,Strong Overvalued,Loss,Loss,True
,1,18.18.1,DC,Unknown,KKR,Unknown,140.0,69.3,30.700000000000003,9.0,-21.7,Strong Overvalued,Loss,Loss,True
,1,18.18.2,DC,Unknown,KKR,Unknown,140.0,69.3,30.700000000000003,6.0,-24.7,Strong Overvalued,Loss,Loss,True
,1,18.18.3,DC,Unknown,KKR,Unknown,140.0,69.3,30.700000000000003,8.0,-22.7,Strong Overvalued,Loss,Loss,True
,1,18.18.4,DC,Unknown,KKR,Unknown,141.0,69.3,30.700000000000003,7.0,-23.7,Strong Overvalued,Loss,Loss,True
,1,18.18.5,DC,Unknown,KKR,Unknown,141.0,69.3,30.700000000000003,7.0,-23.7,Strong Overvalued,Loss,Loss,True
,1,18.18.6,DC,Unknown,KKR,Unknown,142.0,69.3,30.700000000000003,6.0,-24.7,Strong Overvalued,Loss,Loss,True
,1,18.18.6,DC,Unknown,KKR,Unknown,143.0,69.3,30.700000000000003,7.0,-23.7,Strong Overvalued,Loss,Loss,True
,1,19.19.1,DC,Unknown,KKR,Unknown,147.0,74.4,25.599999999999994,12.0,-13.6,Strong Overvalued,Loss,Loss,True
,1,19.19.2,DC,Unknown,KKR,Unknown,147.0,74.4,25.599999999999994,13.0,-12.6,Strong Overvalued,Loss,Loss,True
,1,19.19.3,DC,Unknown,KKR,Unknown,147.0,74.4,25.599999999999994,13.0,-12.6,Strong Overvalued,Loss,Loss,True
,1,19.19.4,DC,Unknown,KKR,Unknown,149.0,74.4,25.599999999999994,13.0,-12.6,Strong Overvalued,Loss,Loss,True
,1,19.19.5,DC,Unknown,KKR,Unknown,149.0,74.4,25.599999999999994,14.0,-11.6,Strong Overvalued,Loss,Loss,True
,1,19.19.6,DC,Unknown,KKR,Unknown,153.0,74.4,25.599999999999994,14.0,-11.6,Strong Overvalued,Loss,Loss,True
,1,20.0.0,DC,Unknown,KKR,Unknown,N/A,74.4,25.599999999999994,39.0,13.4,Strong Overvalued,Loss,Loss,True
,2,0.0.1,KKR,Unknown,Unknown,KKR,4.0,,,86.0,,Neutral,Win,Win,True
,2,0.0.2,KKR,Unknown,Unknown,KKR,5.0,,,89.0,,Neutral,Win,Win,True
,2,0.0.3,KKR,Unknown,Unknown,KKR,11.0,,,87.0,,Neutral,Win,Win,True
,2,0.0.3,KKR,Unknown,Unknown,KKR,12.0,,,87.0,,Neutral,Win,Win,True
,2,0.0.3,KKR,Unknown,Unknown,KKR,14.0,,,89.0,,Neutral,Win,Win,True
,2,0.0.4,KKR,Unknown,Unknown,KKR,18.0,,,91.0,,Neutral,Win,Win,True
,2,0.0.5,KKR,Unknown,Unknown,KKR,19.0,,,91.0,,Neutral,Win,Win,True
